model,qa_id,task,status,category,historical_correct,reference_only_revision_rescored,differences,source,raw_sha256
MiniCPM-V 4.5,QA0574,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,a23acb52cda3cd804da8b8afa12e39dd61696864888db8dd7b0287727f568f6b
MiniCPM-V 4.5,QA0575,General,illegal,wrong_fields,False,False,,MiniCPM-V-4.5/ordinary1190.json,a9aaa758277cca4f12e86f7a4fbd5a5fc97e89a0bda1273f7270c975d606d901
MiniCPM-V 4.5,QA0576,General,illegal,wrong_fields,False,False,,MiniCPM-V-4.5/ordinary1190.json,73e79d4b3b4a91963d1f8130612fffef8f793e8f97f3551a11b1e1fdc74e5f60
MiniCPM-V 4.5,QA0577,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,869914778dffa70b772e1e270e5d1c5aa991c212ec6cbe42f80c2ba3f1060380
MiniCPM-V 4.5,QA0578,General,technical_failure,technical_failure,True,False,answer,MiniCPM-V-4.5/ordinary1190.json,fd59c58ed69758438ba43fd0a295271b0bf46ce3a7d5d82a332b64b71da349f0
MiniCPM-V 4.5,QA1086,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,65bb54874682a15291cf959681c3a612dd7280c4c10e37bf93e11b91fb573cf7
MiniCPM-V 4.5,QA1087,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,e075b32900d026b32eb91c763345563b7e04961b32f8605e82a4da580c44c5ba
MiniCPM-V 4.5,QA1088,Unanswerable,illegal,wrong_fields,False,False,,MiniCPM-V-4.5/ordinary1190.json,551d5757a01fefdc5f7cd2cdb919113a67239dcf1f39cecedf21b3309b065c45
MiniCPM-V 4.5,QA0579,General,illegal,wrong_fields,True,False,,MiniCPM-V-4.5/ordinary1190.json,482081c76caf5ce01a0cbc9c84f1bd9366fcf61b0a1ebc79ee04dbd8a2a70e2a
MiniCPM-V 4.5,QA0580,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,992012a02153f04be261e18702d5458b18a237e58904e2cd870f760c4e530e61
MiniCPM-V 4.5,QA0581,General,illegal,wrong_fields,True,False,,MiniCPM-V-4.5/ordinary1190.json,a8f4da7036136045556bfe7b48aeadcaaf9ba153435a0bea9375ca922da4ee69
MiniCPM-V 4.5,QA1089,Unanswerable,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,88adf893ccb340c4b79cfc3ce4d42bbd2e7e93db0183843512e39531cbc8be62
MiniCPM-V 4.5,QA0582,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,b6b4377dfbcfb2d573cd346d77ca2e352ccdbdf0eab76c4f037aa72292d55112
MiniCPM-V 4.5,QA0583,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,361316aae1fb85cce3e360465b5e0ca875abb81289f8a5d00917a8dc4349cc2e
MiniCPM-V 4.5,QA1090,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,11b6e821c60bf54dc95000e411a80a30b10548a0da5293f9b22a34433ca962f3
MiniCPM-V 4.5,QA1091,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,5bfa5c2e1008af7378b9e3f5f0dce98d0e6cd3265fb54709489d155e3be3c513
MiniCPM-V 4.5,QA0584,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,5aed560c82619510daa527c5f28d4b8dafe67ac6cc3d39d69aa2f3686f2d4be6
MiniCPM-V 4.5,QA0585,General,illegal,wrong_fields,False,False,,MiniCPM-V-4.5/ordinary1190.json,fd58269a26e4e26428cad34492feef93e28ffeabc515782388daa8ba6ffdb604
MiniCPM-V 4.5,QA0586,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,57995facb198d20a7ae1d4fa14d71c4b397f6c9b396640c8873f28b49bd9cc35
MiniCPM-V 4.5,QA0587,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,ecb6774ebfc05e24ae7046fbb631ecb475773031a3efc7a8fef9ff33135a1eb7
MiniCPM-V 4.5,QA0588,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,6f69146cb7e23a8838c7db3a9121df4f4779e7504ec05ccbd91810a20ba708b7
MiniCPM-V 4.5,QA0589,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,8fda6afee843c7a0c9a087d9aa9555bb70c087be9811ac9303f09070b5463bb8
MiniCPM-V 4.5,QA0590,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,18afd61c314711dd7e930c5185692665a181266fb3e007ec77abbd369679acf2
MiniCPM-V 4.5,QA0591,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,84a0ea1e59f75067bb67ad8e319cbb70a39942b983534d018c6d5f500b2e5ef5
MiniCPM-V 4.5,QA0592,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,1f3a641e88f2c9d276a0722223c24043af0e0c2ae581f9e5b4f2274f509bc8e0
MiniCPM-V 4.5,QA0593,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,8c5793be188ae246d8857a2faf12d2273010c9033aa3ab2a19bf29b404b4bc4a
MiniCPM-V 4.5,QA0594,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,e15bf0825bee9c2a3f2a78c2abe828ebd135c8d7480232180af9f3549fddc8f3
MiniCPM-V 4.5,QA0595,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,88adf893ccb340c4b79cfc3ce4d42bbd2e7e93db0183843512e39531cbc8be62
MiniCPM-V 4.5,QA1092,Unanswerable,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,88adf893ccb340c4b79cfc3ce4d42bbd2e7e93db0183843512e39531cbc8be62
MiniCPM-V 4.5,QA0596,General,illegal,page_type,True,False,,MiniCPM-V-4.5/ordinary1190.json,b3112a8bb6d14e4b8daa164b45242d1d0570874050842c234daadd405c2b2742
MiniCPM-V 4.5,QA0597,General,illegal,markdown_fence,True,False,,MiniCPM-V-4.5/ordinary1190.json,4dfc681541da39a2e396431b4b2d73c1b97baf82bf0c1053481b908ab59caf21
MiniCPM-V 4.5,QA0598,General,illegal,markdown_fence,False,False,,MiniCPM-V-4.5/ordinary1190.json,066e632da3fdc55e37d5c4d5140598255daa6a97255b46431e60faa2a19b6494
MiniCPM-V 4.5,QA0599,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,b793170a3ea1e4632e11175072fdca7a4840f80be7dee5a43316ec49433743d4
MiniCPM-V 4.5,QA0600,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,e787d1a668b648132fcfd14a58dc9c0e2c6ce84af72a6a40d88eaf482eb7928a
MiniCPM-V 4.5,QA0601,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,f7e6874141ad842254fdb87c96a867de2b1d6e87c26b36e4742a6525c0321e2c
MiniCPM-V 4.5,QA0602,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,2d1ebe0a19884a3986a077dece8c5aae16a2792e23dd3e771b878dfcbda707ea
MiniCPM-V 4.5,QA1099,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,b1d9dc34e6509cb65c45a9df007d3cfefbcfa6e96d821c623b08a7a9f1dcad9a
MiniCPM-V 4.5,QA0603,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,3327b48fdff3851e2169a2ac965c9449b2256378d3c31bd1e1821b633a23ea8f
MiniCPM-V 4.5,QA0604,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,41de29670aa423b4edec106afd8b957ee7db8d278db9d2c2711d1d91a1d50e09
MiniCPM-V 4.5,QA0605,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,d94bcaf70b07bcd1d6bcecaed2f5212dba9e56e93dd10e7861658469d690ccf8
MiniCPM-V 4.5,QA1100,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,cb501623bae5dfe29cb31cbc7d06985325b7f2a083b49927edb38a8f8912f8ce
MiniCPM-V 4.5,QA1101,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,d222b7fdc3c23b1f53f3804ccc0e21a277b5fdaf1ac8fcc002305dad06919459
MiniCPM-V 4.5,QA0606,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,edb210e0e57f832db2801592ae389e8de14fa8b72bb908abe829436a9e973903
MiniCPM-V 4.5,QA0607,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,f6b8a09662ce2ff69e0ca9f6ec5dcca5bd5019a46cb823ef053649c53ffd91e9
MiniCPM-V 4.5,QA0608,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,56bb15462535b20b2f903df8492140a4a91953f714530a7297d292ece06b098d
MiniCPM-V 4.5,QA0609,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,508540482ea69735f1bf2e1f20f2a8007d6e465514b3c96af6f00701d1ba60d8
MiniCPM-V 4.5,QA0610,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,24d0e3c683af3d1c5029bc8c483ee3b05193a6550025d5327d892a039a0439ae
MiniCPM-V 4.5,QA0611,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,b9c3ceb6fd0c41f3570c99470fb2146e64d1932aa3a0f402bb47ba98e787aa4f
MiniCPM-V 4.5,QA0612,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,77af134ac21f9fa4a7eff143729af535f923d523a77b9144e38d3fbd760521f4
MiniCPM-V 4.5,QA0613,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,d46af716d9243598ebcbaab8a861150399fa65903bc206c879f7cb2c450caf26
MiniCPM-V 4.5,QA0614,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,9381743714737cf6539d728b986483df51ef4dd80d677de0abf50a512c2b2fab
MiniCPM-V 4.5,QA0615,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,20445481a2f8b3d4d58862801729bbc8090dbf2ebff57a944fb9295017cdb47d
MiniCPM-V 4.5,QA0616,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,da8b87f8533b59b7385e4c56bef8fb3afb0f3815df8ac1eb205b5d4285bf966d
MiniCPM-V 4.5,QA0617,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,8694089e65abb23ae48ccdd0596f284597bc8ab601cbcb613f2ae4fb92344d0c
MiniCPM-V 4.5,QA0618,General,illegal,markdown_fence,False,False,,MiniCPM-V-4.5/ordinary1190.json,60813a734af9924f1e26577d9c3688f83da5892f4d9ff420837e8603e17e014d
MiniCPM-V 4.5,QA0619,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,3d78fc50e1d8b0084765a3f36aecc7fcdfeaa6f2a60f485e1462baecc22b56d8
MiniCPM-V 4.5,QA0620,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,8e0a4d9ba1e6bccd3d9e9a4293e9fd393fa1656599f78feac9c58a8df1c92b77
MiniCPM-V 4.5,QA0621,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,a30aa4c6b440701de1d5874c5db728496ff35d237cee504906ed4d231324d7d2
MiniCPM-V 4.5,QA0622,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,18846806217fe9bb9fc5e7b6920692aaec5ad0202dfca2808b553d42ef5c71b5
MiniCPM-V 4.5,QA0623,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,6ba7a03e4528acb97b637b33e80fd8ca6b4d3cf63686b0bce6b7729a2493872b
MiniCPM-V 4.5,QA0624,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,8c2222b01cd9e1a1ec595c34df4942bdd2b66c1e5d8ab32f87966d071855d3db
MiniCPM-V 4.5,QA0625,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,5fc83664de7886fe9d8f0844cf9e3d01ac6deb09bcfb85041e99748a37c8177b
MiniCPM-V 4.5,QA0626,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-4.5/ordinary1190.json,8bdfb63f3a7f23a2bd8a068dca90f01ed14c89b33513678ff596158a299e10a3
MiniCPM-V 4.5,QA0627,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-4.5/ordinary1190.json,27bbc643fbe2dd5ce51be9cecfe72a06eaa2dd83277298454baadc3ac9678f19
MiniCPM-V 4.5,QA1104,Unanswerable,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,88adf893ccb340c4b79cfc3ce4d42bbd2e7e93db0183843512e39531cbc8be62
MiniCPM-V 4.5,QA0628,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,ef41ad973afd256218dcb97fc5a407bd340a6418bcb6635f3c7b5fd3d25791fc
MiniCPM-V 4.5,QA0629,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,d06e6e8d948c88107a03ceef578400350d91e54a530c6569f4d0ac2103a3a7fc
MiniCPM-V 4.5,QA0630,General,illegal,wrong_fields,False,False,,MiniCPM-V-4.5/ordinary1190.json,4107012ba52215d544e3255a46b4358ac5ed3756238ddf5f2286096b177502a3
MiniCPM-V 4.5,QA1105,Unanswerable,illegal,wrong_fields,True,False,,MiniCPM-V-4.5/ordinary1190.json,399c2ffac400a4055841cea88c3e4e94a4b4dcdf8a0c1b3c972c811e0f638aa0
MiniCPM-V 4.5,QA1106,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,92b6ccebdf95b449210305cee09346eb5b635afe45e6a60c37fc7b80268b96af
MiniCPM-V 4.5,QA0631,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,d3b8fa5eece54be67bda2d0c6e2566e52beddc7dda6e6e150a985eb5fc5c23fe
MiniCPM-V 4.5,QA0632,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,e4375befa2c6a5bdd8ac646cb6c6a0f9ab88bf7ec06d4fa3b32f64a2a7bb2b84
MiniCPM-V 4.5,QA0633,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,7e78f9a4f21d9501b696df6c336b77f623102d4a79e8e6b9070d1044a0681ff4
MiniCPM-V 4.5,QA1109,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,38477ce6d2fe75dd313fd49a2b7d556a9fc582510f59b4c86f83ad9de202cdba
MiniCPM-V 4.5,QA0634,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,d6736ab2c56f1e8fdc19acf96089a4d38eed1e072f8395dec7cda9f5a9f5927b
MiniCPM-V 4.5,QA0635,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,2dc6cd71bf45fe8440e15dd7df65fcbc2b5481c9cb51d04d20b43c4b7fff3587
MiniCPM-V 4.5,QA0636,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,70075c9edb64cbcb829094f941e32b575c65355cfb86bf270bc572ef885fc4f2
MiniCPM-V 4.5,QA1110,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,f75e6e42e9bbd985984d2bd3f58c56d47bb53bda590595edcd3064a7a73ce844
MiniCPM-V 4.5,QA0637,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,5659db2453b78f1257d8b692c50b55bbf403ff637a3f14b291ae4bb8d9b23c41
MiniCPM-V 4.5,QA0638,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,8e60cb304f54c77c03ada680c95d1234b71ddc31ee8cb743457ce75d4cceaeb8
MiniCPM-V 4.5,QA0639,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,d24964acb5c178be33918a79d3e0c33d81cb4b20c773d76c3d6222b68c5058f9
MiniCPM-V 4.5,QA0640,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,d4b6044fb63a4c7ffc0f116b97813aa4f9a87ac062cfc18f0afae7f2a72574bb
MiniCPM-V 4.5,QA0641,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-4.5/ordinary1190.json,7724b067b35e010509a0eca7f01ce891efada3496aa3b0b12170b225100e5a53
MiniCPM-V 4.5,QA0642,General,technical_failure,technical_failure,False,False,answer,MiniCPM-V-4.5/ordinary1190.json,72bfd407f358a01bbe6358cb4193926229bf83b30d32052675a72f48fd9eee5f
MiniCPM-V 4.5,QA0643,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,2eb0a63d44ee54ae1fb4c9edd8139592824badb5a82543a3fc7ae2c91b193aeb
MiniCPM-V 4.5,QA0644,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,3569979842cf8b55a3ccb1304627bc8f2db90bd4bd3cd1b57be6b23ea4ae4dd6
MiniCPM-V 4.5,QA0645,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,ec72ef5ebb48e66b3e459bd2614471f9cb3f1d8913ad32f8cab89792cfbefdc5
MiniCPM-V 4.5,QA0646,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,541e43ab281d55133c7b18cb4e7ad1f562b548644aef0517da42afe43cc55340
MiniCPM-V 4.5,QA0647,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,2b3df3366a5d0ca632815e3de3edcd740b201cbc56c8b057adfe0fc5cde58eef
MiniCPM-V 4.5,QA0648,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,844aba94cf609b5d1d02f1eb81bd18b57e2325c620dd821f1bb0e72d3d616929
MiniCPM-V 4.5,QA0649,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,6f01ab6320815c18e39bed300159e2840abaf0ae149da91b213739a2514052dd
MiniCPM-V 4.5,QA0650,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,82b741146fa1ddcff76a6c785a2c034506f6efe18f7e619e21cb5d3868a4896d
MiniCPM-V 4.5,QA0651,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,62412a6b046c069c3efd1ace201b7047deea1aaa3a290a9a6d98e27e7f115b6f
MiniCPM-V 4.5,QA1111,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,23a60f0e2914e45108934548397e70d065745fce12472bd074d567fe3e453c7d
MiniCPM-V 4.5,QA1112,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,614e1625fb07de82a075af9c104ff2037ca5833a5281ffca6a7dceb03f37b3d9
MiniCPM-V 4.5,QA0652,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,8e4c0b308e3a5e05ebd011b76c8de6f66c428eddec64979ae38d38264af07c6f
MiniCPM-V 4.5,QA0653,General,illegal,page_type,True,False,,MiniCPM-V-4.5/ordinary1190.json,956386236637060a040d3a332360abd2c6d9d5003d5ab95f5d851544470b5cc7
MiniCPM-V 4.5,QA0654,General,illegal,page_type,False,False,,MiniCPM-V-4.5/ordinary1190.json,913df68d925d63b2524f550ef68782776296d90c0324ff9be9e62c57c2629e7c
MiniCPM-V 4.5,QA0655,General,illegal,page_type,False,False,,MiniCPM-V-4.5/ordinary1190.json,8f7caf257eb16d1a0d6c3c8e2c1385c85d4b5706d929027ba094e1f447ed671e
MiniCPM-V 4.5,QA1113,Unanswerable,illegal,page_type,False,False,,MiniCPM-V-4.5/ordinary1190.json,913df68d925d63b2524f550ef68782776296d90c0324ff9be9e62c57c2629e7c
MiniCPM-V 4.5,QA0656,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,5b50aa959c987b23b7a26bd268cd9991d9135e903564933f6e82b18f0bb6409a
MiniCPM-V 4.5,QA0657,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,c769b0e224dbb200bc36f79fdb56fa8313d00cdd5cb241ae6f0632f8940bc234
MiniCPM-V 4.5,QA0658,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,a62299a299965281af294346428f21843877ad1220cde245c84cdfc6fd3cd52a
MiniCPM-V 4.5,QA1114,Unanswerable,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-4.5/ordinary1190.json,a6faeeb9503fb487c35e3536b1b4b820c98548938f80cda2c3d68ce1f9488d82
MiniCPM-V 4.5,QA1115,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,d99b5926cf571da7455eb10713b5fe055285d9397a172ff223b9315106232b1e
MiniCPM-V 4.5,QA1116,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,de805b8cf12b80ef3430e84afe438518147b8c57a7a4b8ef53a71038bd7ba77e
MiniCPM-V 4.5,QA0659,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,0a3816b35f78243013b56f2fc8e1e2f5757bd7fb4cd2781ec8de45e00b586dbd
MiniCPM-V 4.5,QA0660,General,illegal,invalid_json_or_extra_text,True,False,,MiniCPM-V-4.5/ordinary1190.json,f0bc8c3955ab7fd26a73867fdc52b3b096fe0b5996e68be929e9066081b34a13
MiniCPM-V 4.5,QA0661,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,44abddab93c39edd49e16797eefe9aebde77ae660c08193c3ac6d573a37cf46e
MiniCPM-V 4.5,QA0662,General,illegal,markdown_fence,True,False,,MiniCPM-V-4.5/ordinary1190.json,6cbc32fa8354d59aa1da3b83521d16efb8fb278289c501a9bdad13e34230027a
MiniCPM-V 4.5,QA0663,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,4fcccfa823b82c7d62806547452539a641fd590e1b2762644feab7a534a3038f
MiniCPM-V 4.5,QA0664,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,4fcccfa823b82c7d62806547452539a641fd590e1b2762644feab7a534a3038f
MiniCPM-V 4.5,QA0665,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,c16057d24bb30ac9fcb953d4e2c43910ad6e063ed7a758aa455590fc35b3af15
MiniCPM-V 4.5,QA0666,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,1947b67a9cf33a2f54e224ba211c787cae326cf5029bce8f60b77755f17d47c3
MiniCPM-V 4.5,QA0667,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,7ed78acfe499f0a51e91ae2288d4798ccadeb977d587a0a76c75429344e654fe
MiniCPM-V 4.5,QA0668,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,f291a83112ddc3b22bb597bb0e2448bceca37710bc13be22a36ab1b98d8005bc
MiniCPM-V 4.5,QA0669,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,88adf893ccb340c4b79cfc3ce4d42bbd2e7e93db0183843512e39531cbc8be62
MiniCPM-V 4.5,QA0670,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,fa7f10e92e7e8b1665641f0538eef38908dade52a770e42521e8eea789887829
MiniCPM-V 4.5,QA0671,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,5ac95e3810936a7385fc72858d853a55c34b84d043991f682d76ed3f18831901
MiniCPM-V 4.5,QA0672,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,c7e8daccbc5533efba75ccf022baca8a1ab5e6dd393feeb21aa66cc948de6a0e
MiniCPM-V 4.5,QA0673,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,79b1a5e5ce050dcc933967891c44a483b7fd539f5b287e8c5a897f9e6546bb86
MiniCPM-V 4.5,QA0674,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,ca92deee065cdc24bdb3fbbbe899b6c95654bc69c85cf7b6b8699924c6d53d9c
MiniCPM-V 4.5,QA0675,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,73664292a1487fe51127d950388c3f5814e728f93f3083c7bfb8a850d3b0734f
MiniCPM-V 4.5,QA0676,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,9a7c08eb0747c90c6ce561485f716ac990eda8bd6c9225267d5296743a61696c
MiniCPM-V 4.5,QA0677,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,88adf893ccb340c4b79cfc3ce4d42bbd2e7e93db0183843512e39531cbc8be62
MiniCPM-V 4.5,QA0678,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,2e21dfb37f8fdc38e849ca3699f5fa0a0261fbf86ebad2cd49f35c6c723f22c3
MiniCPM-V 4.5,QA0679,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,1b58f3f6b7e558fc26947967fa5db2768c88d3e6f0a2c3b893be37271ed27880
MiniCPM-V 4.5,QA1117,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,39eea5f80ff465fd0fcbefa1551121a4d4a26d24746193e9758202dfbec11fea
MiniCPM-V 4.5,QA1118,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,4fbcf78df11fad638d75e597d4ff785e621f0f818752200b46071b91d6004da8
MiniCPM-V 4.5,QA1119,Unanswerable,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,b08cb9379e94ac954fea53a940835583f242f81d2c33eea0d7bf50ea93a3e108
MiniCPM-V 4.5,QA0680,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-4.5/ordinary1190.json,0d2b5073fe9c29c16a4e2db54fc302154f98b447c4b23ff46c814985b8c11a43
MiniCPM-V 4.5,QA0681,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,88adf893ccb340c4b79cfc3ce4d42bbd2e7e93db0183843512e39531cbc8be62
MiniCPM-V 4.5,QA0682,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,5d8087471c3b560dbc8b4be34056c6b13ad8419975ad9a97236537c5baa8b14a
MiniCPM-V 4.5,QA0683,General,illegal,invalid_json_or_extra_text,False,False,,MiniCPM-V-4.5/ordinary1190.json,d9907b68bf668c499f469d35bb9a69f7608795938d80bc667e650f42fd374214
MiniCPM-V 4.5,QA0684,General,illegal,markdown_fence,False,False,,MiniCPM-V-4.5/ordinary1190.json,a6ab25f1b928ade1a31cc5db3cd23e8425e68e30ffc275dc37cdc505ddd057c5
MiniCPM-V 4.5,QA0685,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,0f8e1ed3b4bb2f8c654309f8ac910ef1fcd9dc0e7ab6bb61efb94f6e40338a06
MiniCPM-V 4.5,QA0686,General,illegal,markdown_fence,False,False,,MiniCPM-V-4.5/ordinary1190.json,9a9c9614dac801a9954f104a8dc1165438059635afcb30b94ebe2ad014bdb9b2
MiniCPM-V 4.5,QA0687,General,legal,legal,False,False,,MiniCPM-V-4.5/ordinary1190.json,fceb270d7ae456ed2216b99bf7f252447ce095db50c8cdeb9cfbc912f4c5738e
MiniCPM-V 4.5,QA0688,General,illegal,page_type,True,False,,MiniCPM-V-4.5/ordinary1190.json,295221c96dc553e67088ff990e26e59052808b7f92120345d7ab63ca6b5226eb
MiniCPM-V 4.5,QA0689,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,48107e61f12249010eab3b385407c000425ba2387011be34e7371ca274aeb5ee
MiniCPM-V 4.5,QA0690,General,legal,legal,True,False,,MiniCPM-V-4.5/ordinary1190.json,f180089cea0876e68c8f5ce938bdbaeb5c75d4dd16696fc455aad9eb518b476a
